price,area,latitude,longitude,Bedrooms,Bathrooms,Price_sqft
7500000,1495,28.502597,77.428742,3,2,5016.722408
12000000,1730,28.56458645,77.39876351,3,3,6936.416185
5500000,1100,28.47069168,77.12744904,3,3,5000
4300000,1250,28.6356144,77.43213654,3,2,3440
4800000,1050,28.61602986,77.37121442,2,2,4571.428571
15000000,1350,28.61130125,77.28889165,3,3,11111.11111
13000000,2275,28.51183419,77.41127367,4,4,5714.285714
6500000,1150,28.495486,77.25219,2,3,5652.173913
15000000,2250,28.44207,77.075517,4,4,6666.666667
3150000,1050,28.72645304,77.33733853,2,2,3000
12500000,2120,28.4096109,76.9141943,3,3,5896.226415
4100000,1185,28.597324,77.441425,4,2,3459.915612
36000000,3700,28.4923586,77.2894914,6,6,9729.72973
5100000,1050,28.5054485,76.9718027,3,2,4857.142857
4500000,800,28.63474464,77.0491333,2,2,5625
13400000,1755,28.41011314,77.0334305,2,3,7635.327635
11000000,1800,28.34584618,77.32615662,4,2,6111.111111
5250000,1535,28.524543,77.364765,3,3,3420.19544
14500000,2324,28.48438996,77.00030461,4,5,6239.242685
3200000,750,28.68643951,77.29956818,2,2,4266.666667
9600000,1760,28.499602,76.999946,3,4,5454.545455
10000000,1765,28.424505,76.9418971,3,3,5665.72238
4850000,1090,28.63474655,77.0491333,3,2,4449.541284
8500000,1695,28.59957314,77.45030212,3,4,5014.749263
9800000,1437,28.39568075,77.02979199,3,3,6819.763396
6500000,1295,28.51183419,77.41127367,3,2,5019.305019
6700000,1277,28.508273,77.40897616,2,2,5246.671887
11000000,1500,28.41963169,77.1051974,3,3,7333.333333
6000000,950,28.62456322,77.30006409,2,2,6315.789474
18000000,2200,28.63474083,77.0491333,3,2,8181.818182
8000000,2000,28.4422095,77.5103249,3,3,4000
7500000,1408,28.512136,76.986899,2,2,5326.704545
4100000,1035,28.603156,77.450278,2,2,3961.352657
4490000,1135,28.644056,77.393639,2,2,3955.947137
11000000,1954,28.49745941,77.02709198,3,3,5629.477994
7000000,1355,28.496607,77.439827,3,2,5166.051661
8000000,1290,28.562957,77.38698789,2,2,6201.550388
4000000,1200,28.6761798,77.39628201,2,2,3333.333333
6500000,1100,28.420393,77.483477,2,2,5909.090909
5000000,1285,28.505584,77.410762,3,2,3891.050584
6300000,1444,28.698376,77.426802,3,2,4362.880886
6500000,1875,28.4751606,77.55141449,3,3,3466.666667
14500000,1500,28.61970138,77.11162213,3,2,9666.666667
9800000,1730,28.55000582,77.37582016,3,3,5664.739884
7500000,1690,28.62601594,77.43588182,3,3,4437.869822
9000000,2250,28.574226,77.379658,4,4,4000
7930000,1385,28.57153784,77.38962228,3,3,5725.631769
12800000,2025,28.387227,76.980183,3,3,6320.987654
6000000,775,28.7428112,77.13806915,3,2,7741.935484
14500000,1400,28.69016116,77.14072438,3,2,10357.14286
8200000,1360,28.39124238,76.9528535,2,2,6029.411765
14000000,2050,28.6572035,77.2843935,4,3,6829.268293
4900000,700,28.63486099,77.04925537,2,2,7000
4400000,1150,28.68898201,77.36444855,3,2,3826.086957
14500000,2860,28.433361,77.309171,4,4,5069.93007
3000000,899,28.605958,77.444512,2,2,3337.041157
3900000,976,28.7040534,77.4373305,2,2,3995.901639
11500000,1647,28.54291259,77.37203149,3,3,6982.392228
5800000,700,28.7383728,77.12914276,2,2,8285.714286
16000000,2200,28.42815193,77.10088933,3,2,7272.727273
10000000,994,28.454191,77.0837996,2,2,10060.36217
8000000,1710,28.43294945,77.517838,3,3,4678.362573
14000000,1400,28.6053661,77.2954371,3,3,10000
8000000,1300,28.6493479,77.3696259,3,2,6153.846154
5910000,1500,28.421008,77.3559275,3,3,3940
3500000,1240,28.37161658,77.35101791,2,2,2822.580645
11200000,1870,28.5680204,77.3890864,3,4,5989.304813
8600000,1137,28.39568075,77.02979199,3,2,7563.764292
13600000,1400,28.5769715,77.0477254,2,2,9714.285714
22000000,1800,28.53441811,77.2081604,3,3,12222.22222
11000000,2200,28.63340569,77.43122101,3,4,5000
8000000,1847,28.44926,76.98476024,4,3,4331.348132
9500000,1758,28.509118,77.413416,3,3,5403.868032
5550000,1081,28.4183197,76.98768616,3,3,5134.13506
2800000,720,28.50288773,77.03587341,2,2,3888.888889
5500000,1100,28.6493479,77.3696259,3,2,5000
14400000,2500,28.5890255,77.32013702,6,4,5760
5500000,1575,28.40436848,77.33607703,3,3,3492.063492
8000000,1365,28.59646905,77.367227,3,2,5860.805861
17600000,2511,28.64191287,77.36142737,4,3,7009.159697
3500000,810,28.63477325,77.04914093,3,2,4320.987654
5660000,1300,28.4959545,77.4233,3,3,4353.846154
12000000,1550,28.482277,76.99199526,2,2,7741.935484
35500000,4600,28.561989,77.39837,6,3,7717.391304
3770000,1055,28.656401,77.405491,2,2,3573.459716
9860000,1730,28.55000582,77.37582016,3,3,5699.421965
19200000,2630,28.51083403,77.003159,4,4,7300.380228
8020000,1515,28.645769,77.38511,3,3,5293.729373
6870000,1404,28.417942,77.487508,3,3,4893.162393
8900000,1895,28.65662,77.4048,3,3,4696.569921
16000000,2200,28.407361,76.93426176,4,4,7272.727273
38500000,4486,28.3884743,76.9470835,4,4,8582.255907
8500000,1080,28.6493479,77.3696259,2,2,7870.37037
15900000,2190,28.6493479,77.3696259,3,3,7260.273973
37500000,5840,28.3884743,76.9470835,5,5,6421.232877
8230000,1725,28.43019427,77.50613308,3,3,4771.014493
3650000,770,28.6390982,77.412377,2,2,4740.25974
33900000,3775,28.56275245,77.38241708,5,4,8980.13245
22800000,2750,28.40178968,77.04549474,3,5,8290.909091
35000000,4455,28.603194,77.402604,4,5,7856.34119
31500000,4200,28.39284,76.951139,4,5,7500
20000000,2685,28.469312,77.293483,3,3,7448.789572
12900000,2003,28.513929,76.988788,3,3,6440.339491
8690000,1725,28.6524441,77.3605216,4,3,5037.681159
5500000,1250,28.638572,77.4308515,4,3,4400
3300000,855,28.5814311,77.4528192,2,2,3859.649123
35000000,3600,28.48360443,77.08733368,4,4,9722.222222
4400000,1475,28.605958,77.444512,3,3,2983.050847
11500000,1700,28.548787,77.346032,4,4,6764.705882
7000000,1300,28.4524215,77.317156,3,2,5384.615385
15500000,2000,28.43741226,77.04144287,3,2,7750
7500000,1365,28.449908,76.9876925,2,2,5494.505495
7200000,1295,28.57204228,77.39106873,2,2,5559.84556
16500000,2103,28.389485,76.954056,3,4,7845.934379
7000000,1200,28.621714,77.369341,3,2,5833.333333
7800000,1350,28.394708,77.01856,2,2,5777.777778
3310000,950,28.5905383,77.35981,2,2,3484.210526
17000000,2700,28.42242813,77.04646301,3,3,6296.296296
3000000,582,28.687614,77.351924,2,2,5154.639175
3700000,1060,28.605958,77.444512,2,2,3490.566038
10500000,1850,28.395989,76.973879,3,3,5675.675676
2500000,800,28.7379052,77.2673675,2,2,3125
6500000,1450,28.64711761,77.37123108,3,2,4482.758621
10000000,1400,28.63360023,77.09877777,3,2,7142.857143
4250000,950,28.49752998,77.2905426,2,2,4473.684211
6500000,1650,28.68579961,77.34144238,3,2,3939.393939
2100000,700,28.67605019,77.45023346,2,2,3000
3300000,950,28.5903965,77.3626,2,2,3473.684211
3800000,1200,28.70213944,77.40712586,2,2,3166.666667
3500000,900,28.45508766,77.01211548,2,2,3888.888889
38500000,4300,28.5466685,77.37519508,5,5,8953.488372
4700000,850,28.46537781,77.02996063,2,2,5529.411765
4100000,760,28.6358105,77.3739109,2,2,5394.736842
3800000,630,28.474314,76.98599,2,2,6031.746032
4400000,1000,28.6644882,77.3474938,3,3,4400
3300000,1050,28.70019204,77.427474,2,2,3142.857143
7200000,1495,28.7040534,77.4373305,3,3,4816.053512
3300000,1058,28.7040534,77.4373305,2,2,3119.092628
4200000,1175,28.6109351,77.4294948,2,2,3574.468085
13000000,2200,28.50042532,77.00773017,4,4,5909.090909
6500000,1100,28.6500637,77.3637503,3,2,5909.090909
5500000,973,28.472907,77.0210785,2,2,5652.620761
4500000,1550,28.72199885,77.447746,3,3,2903.225806
10000000,1779,28.54341218,77.367853,3,3,5621.135469
5910000,1210,28.27197877,77.06665731,2,2,4884.297521
13000000,1850,28.6420559,77.323499,3,3,7027.027027
7500000,1300,28.65005875,77.36593628,3,3,5769.230769
4450000,990,28.64032555,77.35135651,2,2,4494.949495
4900000,950,28.51122455,77.20272709,2,2,5157.894737
19500000,1600,28.53787231,77.24923706,3,3,12187.5
12000000,2000,28.64027425,77.34332119,3,3,6000
2700000,850,28.64338493,77.42422485,2,2,3176.470588
16000000,1700,28.48279381,77.08290863,3,3,9411.764706
9800000,1850,28.6493479,77.3696259,4,3,5297.297297
3600000,900,28.6809994,77.356998,2,2,4000
6200000,1390,28.56118696,77.3865692,3,3,4460.431655
2700000,805,28.59680748,77.4429245,2,2,3354.037267
8000000,1705,28.3452278,77.5161987,3,2,4692.082111
3220000,920,28.60595894,77.44451141,2,2,3500
3900000,1125,28.703725,77.415456,2,2,3466.666667
4500000,1105,28.6113,77.4454,2,2,4072.39819
4800000,1267,28.43346417,77.50601239,3,2,3788.476717
3200000,690,28.405868,76.929915,2,2,4637.681159
2700000,890,28.604884,77.425914,2,2,3033.707865
25000000,2250,28.57641411,77.30426025,3,4,11111.11111
4200000,1270,28.309616,77.55859,2,2,3307.086614
2630000,792,28.699069,77.43082211,2,2,3320.707071
9960000,1610,28.414627,77.060127,2,2,6186.335404
4500000,1000,28.63407326,77.43172455,2,2,4500
6000000,1575,28.6896453,77.4933302,3,2,3809.52381
12000000,1640,28.548787,77.346032,3,3,7317.073171
19500000,1600,28.54743576,77.24966431,3,2,12187.5
7200000,1260,28.63905121,77.37947329,3,2,5714.285714
7500000,1140,28.513566,77.0733305,2,2,6578.947368
8500000,1800,28.496754,77.52229495,3,3,4722.222222
4300000,1150,28.6900486,77.3405361,2,2,3739.130435
13500000,1800,28.494107,77.1033555,5,4,7500
13500000,1450,28.63479424,77.04908752,4,2,9310.344828
6000000,1170,28.6370524,77.344619,2,3,5128.205128
2590000,880,28.67755318,77.4874115,2,2,2943.181818
9500000,1644,28.54653581,77.35266846,3,3,5778.588808
15000000,1350,28.5604951,77.1986314,3,3,11111.11111
4000000,700,28.65050507,77.43795776,2,2,5714.285714
6010000,1125,28.6212883,77.05307007,2,2,5342.222222
5000000,1225,28.61994868,77.42276713,2,2,4081.632653
6950000,1080,28.62176704,77.05584717,4,2,6435.185185
4500000,800,28.6193161,77.03326416,3,2,5625
14500000,2630,28.51083403,77.003159,4,4,5513.307985
5400000,1300,28.53235054,77.4076004,3,2,4153.846154
13500000,2268,28.41048693,77.03843246,4,4,5952.380952
6500000,1257,28.416558,77.022441,2,2,5171.042164
7100000,1690,28.679009,77.34929514,3,3,4201.183432
8000000,1740,28.645141,77.323027,3,3,4597.701149
11000000,1640,28.51767159,77.07597351,3,3,6707.317073
4600000,750,28.466155,77.010758,2,2,6133.333333
13000000,1125,28.65317535,77.1350708,4,2,11555.55556
6300000,1390,28.56118696,77.3865692,3,3,4532.374101
11000000,2370,28.63509489,77.3635358,4,3,4641.350211
5190000,1085,28.49728592,77.40909126,2,2,4783.410138
4500000,1260,28.62601594,77.43588182,2,2,3571.428571
3010000,990,28.5151375,77.495836,2,2,3040.40404
2500000,1000,28.369786,77.358284,2,2,2500
9500000,1970,28.406891,76.930126,3,3,4822.335025
5500000,1100,28.619316,77.033262,4,2,5000
19000000,2244,28.417357,77.076141,3,4,8467.023173
3280000,1005,28.474501,77.553187,2,2,3263.681592
3540000,1025,28.687809,77.478751,2,2,3453.658537
7460000,1446,28.594127,77.38197233,3,2,5159.059474
39100000,3700,28.454191,77.0837996,5,6,10567.56757
4000000,900,28.64177895,77.35029602,2,2,4444.444444
3300000,1054,28.7032438,77.42307031,2,2,3130.929791
5500000,950,28.634123,77.353146,2,2,5789.473684
6400000,1450,28.64305305,77.34683228,3,3,4413.793103
7450000,1670,28.4237892,77.3705248,3,3,4461.077844
3900000,1125,28.658647,77.4757,3,2,3466.666667
5100000,1327,28.604884,77.425914,2,2,3843.255463
3600000,910,28.614181,77.427713,2,2,3956.043956
5620000,1500,28.496754,77.52229495,3,2,3746.666667
3500000,850,28.6809994,77.356998,2,2,4117.647059
7000000,1888,28.45358086,77.55622101,4,3,3707.627119
10000000,1000,28.6403661,77.06689512,3,2,10000
6000000,1465,28.49629327,77.40851995,3,3,4095.56314
7250000,1565,28.449908,76.9876925,3,3,4632.587859
12800000,1433,28.408448,77.068574,2,2,8932.309839
7500000,1300,28.436305,77.13605,3,2,5769.230769
5500000,1350,28.64232063,77.42423248,3,2,4074.074074
5200000,1220,28.70217,77.430308,2,2,4262.295082
10500000,1762,28.45336509,77.31877958,3,3,5959.137344
5500000,1000,28.644894,77.35968,3,2,5500
8000000,1800,28.646093,77.384003,3,2,4444.444444
4500000,1245,28.606945,77.45557857,3,2,3614.457831
3600000,770,28.646286,77.406051,2,2,4675.324675
5100000,1273,28.41669089,77.35491947,2,2,4006.284368
6500000,1540,28.7040534,77.4373305,3,3,4220.779221
3600000,1125,28.654612,77.486901,3,2,3200
5000000,1536,28.41101102,77.35461457,3,2,3255.208333
2500000,800,28.7040534,77.4373305,2,2,3125
4500000,1300,28.666056,77.479854,3,2,3461.538462
5200000,1377,28.65010571,77.4870273,3,2,3776.325345
3500000,1250,28.635074,77.4316636,2,2,2800
8500000,1500,28.6945591,77.30852509,4,4,5666.666667
3100000,1050,28.72645304,77.33733853,2,2,2952.380952
3700000,850,28.5449014,77.0355014,2,2,4352.941176
16000000,2150,28.409389,76.951659,3,3,7441.860465
13500000,1915,28.5063896,77.0475355,4,3,7049.608355
4500000,1000,28.6499845,77.4065455,3,2,4500
7000000,1595,28.6428477,77.3826371,3,2,4388.714734
2900000,600,28.6041506,77.3481054,2,2,4833.333333
6800000,1690,28.6644882,77.3474938,3,3,4023.668639
3250000,700,28.4957943,77.23671722,2,2,4642.857143
5900000,1045,28.50920801,77.40662554,2,2,5645.933014
5850000,1660,28.505584,77.410762,3,3,3524.096386
8000000,900,28.6510595,77.2706136,2,4,8888.888889
2700000,904,28.6748094,77.4596782,2,2,2986.725664
7200000,1550,28.5859361,77.3962895,3,3,4645.16129
7000000,1545,28.605958,77.444512,3,3,4530.744337
5500000,1000,28.4998859,77.000302,2,2,5500
11000000,1350,28.5948316,77.03211237,2,2,8148.148148
4000000,1195,28.592372,77.453675,2,2,3347.280335
6500000,1080,28.46699142,77.0293045,3,3,6018.518519
12500000,1855,28.6494838,77.340322,3,3,6738.544474
9000000,1680,28.43054291,77.29062691,3,2,5357.142857
5450000,1070,28.569883,77.382497,2,2,5093.457944
3500000,1050,28.5028971,77.526218,2,2,3333.333333
3600000,1000,28.4938375,77.0071875,3,2,3600
3160000,890,28.4324446,77.5079173,2,2,3550.561798
6500000,1250,28.480196,77.31130219,3,2,5200
5130000,1000,28.6876653,77.3307305,2,2,5130
4680000,1265,28.60016441,77.44549561,2,2,3699.604743
6200000,1100,28.6547416,77.437137,3,2,5636.363636
49000000,4500,28.48860741,77.08190918,3,4,10888.88889
6000000,700,28.72089386,77.08010864,3,3,8571.428571
9980000,1490,28.37423557,76.95241631,3,3,6697.986577
3200000,840,28.683082,77.50921,2,2,3809.52381
10000000,1880,28.505053,77.029367,3,3,5319.148936
6000000,699,28.71412659,77.06764221,2,2,8583.690987
5000000,1044,28.6212874,77.0530735,3,2,4789.272031
2800000,850,28.5201861,77.179158,2,2,3294.117647
3300000,950,28.579593,77.445197,2,2,3473.684211
6500000,1498,28.417213,76.921636,2,2,4339.118825
6500000,1250,28.4446244,77.009305,2,2,5200
4000000,1290,28.51451221,77.52203509,3,2,3100.775194
4200000,1290,28.705425,77.433193,2,2,3255.813953
7000000,1665,28.64045562,77.380211,3,2,4204.204204
4000000,1200,28.40436848,77.33607703,2,2,3333.333333
4800000,800,28.5980365,77.0765245,2,2,6000
5250000,1015,28.56541475,77.383196,2,2,5172.413793
8170000,1645,28.563031,77.394037,3,3,4966.56535
6300000,1890,28.629808,77.440609,3,3,3333.333333
8500000,1625,28.58632879,77.40106202,3,2,5230.769231
2900000,830,28.619779,77.056695,3,2,3493.975904
6000000,1200,28.6452824,77.3621025,3,2,5000
9000000,1650,28.42361752,77.29221979,3,2,5454.545455
12500000,2003,28.510596,76.988572,3,3,6240.639041
5400000,900,28.624575,77.10898,3,2,6000
7500000,1402,28.45149078,76.98910785,2,2,5349.500713
14000000,3000,28.43975067,77.29987335,3,3,4666.666667
4400000,1200,28.493556,77.409658,2,2,3666.666667
9000000,1600,28.44363413,77.05975,2,2,5625
8000000,1900,28.403432,76.965023,3,3,4210.526316
7400000,1340,28.502597,77.428742,3,2,5522.38806
9500000,1930,28.3984598,76.9410753,3,3,4922.279793
5000000,890,28.61891351,77.41169891,5,2,5617.977528
11000000,1100,28.588867,77.060315,2,2,10000
7800000,1500,28.63634682,77.43357849,3,2,5200
4500000,1254,28.6297895,77.4338883,2,2,3588.516746
3000000,700,28.6588755,77.4432295,2,2,4285.714286
8700000,900,28.56134987,77.24330139,2,2,9666.666667
8000000,1260,28.5290451,77.052948,5,2,6349.206349
10000000,2150,28.64389992,77.38421631,4,4,4651.162791
3700000,850,28.6543295,77.3646575,2,2,4352.941176
10000000,1600,28.4570251,77.0646805,2,2,6250
12500000,1877,28.414627,77.060127,3,3,6659.563133
7800000,1137,28.39568075,77.02979199,3,2,6860.158311
12000000,900,28.71674547,77.13219339,2,2,13333.33333
4000000,1045,28.33785984,77.35192461,2,2,3827.751196
5750000,1737,28.4751606,77.55141449,3,3,3310.305124
4000000,1095,28.56885309,77.49129944,2,2,3652.968037
3500000,850,28.46847725,77.31389618,2,2,4117.647059
4000000,1045,28.33785984,77.35192461,2,2,3827.751196
12500000,1380,28.403028,77.075396,3,3,9057.971014
3500000,1045,28.33785984,77.35192461,2,2,3349.282297
3500000,1304,28.41086241,77.35251455,2,2,2684.04908
4810000,1150,28.55075433,77.36168745,2,2,4182.608696
6000000,900,28.5715015,77.3734019,2,2,6666.666667
2610000,816,28.42126356,77.35181375,3,2,3198.529412
7900000,1450,28.57743,77.37941479,3,2,5448.275862
5800000,1195,28.509118,77.413416,2,2,4853.556485
2500000,840,28.666747,77.479096,2,2,2976.190476
10000000,1812,28.436305,77.13605,4,4,5518.763797
5000000,1000,28.6441755,77.336519,3,2,5000
9900000,1667,28.63850176,77.32532487,3,3,5938.812238
8000000,1150,28.59308815,77.36784363,2,2,6956.521739
3600000,750,28.4812055,77.0089031,2,2,4800
9900000,1685,28.45705159,76.96089212,3,3,5875.37092
5000000,960,28.6493479,77.3696259,2,2,5208.333333
17000000,2400,28.45667076,77.06417847,4,4,7083.333333
8500000,1600,28.6493479,77.3696259,3,2,5312.5
9000000,1490,28.37423557,76.95241631,3,3,6040.268456
12000000,2350,28.57743,77.37941479,4,4,5106.382979
11000000,1100,28.5712738,77.07314301,3,3,10000
5500000,1246,28.58632879,77.40106202,2,2,4414.125201
7500000,1960,28.448405,77.522452,3,3,3826.530612
6500000,1575,28.64739445,77.381411,3,2,4126.984127
7400000,1070,28.60052361,77.31160783,2,2,6915.88785
14000000,1100,28.71483231,77.12369537,2,2,12727.27273
10500000,1400,28.4252114,77.062731,3,2,7500
4200000,810,28.51879501,77.30749512,2,2,5185.185185
4600000,846,28.48537636,77.00331879,2,2,5437.352246
3500000,850,28.619316,77.033262,3,2,4117.647059
3700000,1050,28.50289726,77.5262146,2,2,3523.809524
6500000,1560,28.6109351,77.4294948,3,3,4166.666667
5200000,1050,28.4737346,77.5413219,2,3,4952.380952
4350000,1100,28.38413776,77.36817314,2,2,3954.545455
7500000,1485,28.447828,76.970377,3,3,5050.505051
4000000,850,28.4469189,77.517486,2,2,4705.882353
3100000,840,28.685449,77.5092258,2,2,3690.47619
10500000,1500,28.466682,76.9997245,3,3,7000
3800000,995,28.70336119,77.42396147,2,2,3819.095477
3200000,1045,28.66605568,77.47985077,2,2,3062.200957
4000000,890,28.51183419,77.41127367,2,2,4494.382022
16000000,1700,28.4287815,77.0661409,4,4,9411.764706
3900000,1105,28.630654,77.436644,2,2,3529.411765
4200000,1150,28.49937354,77.51894613,2,2,3652.173913
3900000,1165,28.496992,77.537536,3,2,3347.639485
6890000,1366,28.514908,76.974388,2,2,5043.923865
3000000,600,28.621087,77.0252325,2,2,5000
7000000,1200,28.6543295,77.3646575,3,2,5833.333333
5700000,1400,28.453581,77.556221,4,4,4071.428571
6000000,1650,28.4469189,77.517486,3,2,3636.363636
3300000,850,28.6493479,77.3696259,2,2,3882.352941
11000000,1789,28.251834,77.067419,3,3,6148.686417
8000000,1150,28.62867165,77.30213165,2,2,6956.521739
4800000,900,28.61848831,77.04781342,3,2,5333.333333
7000000,1200,28.6692791,77.33071899,3,2,5833.333333
4800000,1245,28.606945,77.45557857,3,2,3855.421687
4500000,1000,28.6900486,77.3405361,3,2,4500
4300000,1120,28.4706925,77.127446,3,2,3839.285714
